userid,year_n,n_review,mean_score,mean_len,mean_score_relative,helpful,category_n,id,gender
A1J5GIVKKLAAFC,7,149,4.845637583892618,61.79194630872483,0.06040268456375839,0.8269230769230769,2,A1J5GIVKKLAAFC,female
APP45XD85ARYL,7,126,3.5555555555555554,87.96825396825396,-0.3492063492063492,0.4115384615384615,10,APP45XD85ARYL,male
A2CNXXVWOAPE0B,8,175,4.937142857142857,54.10285714285714,0.18285714285714286,0.7642857142857142,13,A2CNXXVWOAPE0B,NA
A3TZZE9QKGP733,2,155,4.367741935483871,58.090322580645164,0.06451612903225806,0.8048780487804879,6,A3TZZE9QKGP733,female
A3GZZ7O20BZQ94,12,157,3.8535031847133756,92.2484076433121,-0.24203821656050956,0.5698924731182796,18,A3GZZ7O20BZQ94,NA
AE2D8BPIT6NGU,11,286,3.958041958041958,308.4475524475524,-0.4020979020979021,0.5618701470345283,12,AE2D8BPIT6NGU,male
ABSX5TGEGRH76,6,340,4.608823529411764,368.9235294117647,0.06764705882352941,0.844381758345087,7,ABSX5TGEGRH76,male
A743H7IN9U7OE,8,101,4.554455445544554,85.57425742574257,0.18811881188118812,0.7089201877934272,5,A743H7IN9U7OE,male
A2RQOO8VYAEZZG,11,381,4.086614173228346,155.52230971128608,-0.07349081364829396,0.8617957746478874,17,A2RQOO8VYAEZZG,NA
A2KJZXIXBHVG0K,7,339,4.651917404129794,239.96755162241888,0.20943952802359883,0.8251410153102336,18,A2KJZXIXBHVG0K,male
A2ARSKPNMB6NOI,3,108,4.2407407407407405,29.65740740740741,0.037037037037037035,0.8181818181818182,17,A2ARSKPNMB6NOI,NA
A3C4JWF7ZJCUTB,5,462,4.088744588744588,139.25757575757575,-0.10606060606060606,0.8794233289646134,2,A3C4JWF7ZJCUTB,female
A3MUFQRCTK85VY,2,130,4.2,315.2923076923077,-0.09230769230769231,0.726027397260274,2,A3MUFQRCTK85VY,female
A2TA40MV2H4O6F,7,212,4.731132075471698,62.79716981132076,0.03773584905660377,0.9466019417475728,18,A2TA40MV2H4O6F,NA
AXW2V9966LOUG,1,111,4.657657657657658,45.531531531531535,0.0,0.7142857142857143,10,AXW2V9966LOUG,male
APCJMFWPHRR9A,6,120,4.425,56.44166666666667,0.025,0.7564102564102564,14,APCJMFWPHRR9A,NA
A1N53ORN3709RL,11,106,4.39622641509434,69.82075471698113,-0.08490566037735849,0.8112094395280236,9,A1N53ORN3709RL,male
A30MYUT89F7CMB,5,138,4.492753623188406,40.86231884057971,0.10869565217391304,0.85,15,A30MYUT89F7CMB,NA
A28Y8VB5YQGEPJ,9,112,4.125,36.80357142857143,-0.125,0.8256410256410256,17,A28Y8VB5YQGEPJ,NA
A3OMZ7DZP05KJ5,4,267,4.367041198501872,193.02247191011236,-0.0149812734082397,0.8445807770961146,1,A3OMZ7DZP05KJ5,female
A348AAXO1D384T,4,372,3.9193548387096775,103.65053763440861,-0.15053763440860216,0.8470284237726098,15,A348AAXO1D384T,female
A3U52V5ZAHZZKU,11,355,4.802816901408451,123.51267605633802,0.22816901408450704,0.8056206088992974,20,A3U52V5ZAHZZKU,male
AGRP8AW530HAQ,7,163,3.96319018404908,92.90184049079754,-0.34355828220858897,0.543939393939394,3,AGRP8AW530HAQ,male
A2JLDAB8BY2L6Z,7,177,3.593220338983051,72.88700564971751,-0.4463276836158192,0.8589743589743589,9,A2JLDAB8BY2L6Z,NA
A399IP2OWSZ5PD,3,112,4.669642857142857,24.8125,0.03571428571428571,0.7777777777777778,16,A399IP2OWSZ5PD,NA
AZ3SQD0QXH7RN,4,192,4.598958333333333,63.083333333333336,0.10416666666666667,0.81,10,AZ3SQD0QXH7RN,NA
A1S5Y2LWKKL7GK,6,108,4.287037037037037,65.06481481481481,0.16666666666666666,0.8042929292929293,12,A1S5Y2LWKKL7GK,male
A1NQFT941TOTT7,5,129,3.503875968992248,77.24806201550388,-0.7131782945736435,0.6367265469061876,15,A1NQFT941TOTT7,NA
AVEMPV8P82JYO,7,124,3.911290322580645,301.33870967741933,-0.23387096774193547,0.8209606986899564,12,AVEMPV8P82JYO,NA
A3QG32P5IF3JAK,17,215,4.432558139534883,214.94418604651162,0.013953488372093023,0.7891050583657587,17,A3QG32P5IF3JAK,female
ADSFKIX44X8JV,11,307,4.094462540716612,105.25081433224756,-0.1465798045602606,0.7982456140350878,20,ADSFKIX44X8JV,NA
A2K0QLST7946WU,4,150,4.8,73.93333333333334,0.03333333333333333,0.8571428571428571,14,A2K0QLST7946WU,NA
ADY2T3QG6YSHF,10,101,4.346534653465347,280.990099009901,0.009900990099009901,0.8572972972972973,6,ADY2T3QG6YSHF,male
A1J9SUX6DLLADK,6,755,4.731125827814569,79.15629139072848,0.06754966887417219,0.9408244680851063,17,A1J9SUX6DLLADK,NA
ABCDDB3IV236U,3,112,4.116071428571429,24.348214285714285,-0.25892857142857145,0.6323529411764706,16,ABCDDB3IV236U,male
A33EPM7PZRDXO5,9,167,4.497005988023952,121.35928143712574,0.04790419161676647,0.7973333333333333,13,A33EPM7PZRDXO5,NA
A1Y09QLADQYQJG,9,1039,4.741097208854668,55.12608277189605,0.1809432146294514,0.987220447284345,21,A1Y09QLADQYQJG,male
A33GKK4BDITVZY,4,120,4.658333333333333,98.925,0.09166666666666666,0.8095238095238095,11,A33GKK4BDITVZY,NA
A7BQB93ZWUII3,3,104,4.759615384615385,41.65384615384615,0.2980769230769231,0.7948717948717948,15,A7BQB93ZWUII3,male
A1YVYAWW40VZL8,4,101,4.198019801980198,104.04950495049505,-0.04950495049504951,0.7043478260869566,12,A1YVYAWW40VZL8,NA
A1R1FU7O2SCLPW,2,101,4.198019801980198,28.445544554455445,-0.10891089108910891,0.7272727272727273,18,A1R1FU7O2SCLPW,NA
A3B4TA7LWFHQKL,8,102,4.127450980392157,92.66666666666667,-0.08823529411764706,0.6855345911949685,14,A3B4TA7LWFHQKL,NA
A76OB6E2II5KS,4,309,3.6699029126213594,322.453074433657,-0.3656957928802589,0.8102094240837696,4,A76OB6E2II5KS,NA
A3U1XL3GIAOHYU,4,156,3.3461538461538463,73.25641025641026,-0.5256410256410257,0.5527950310559007,1,A3U1XL3GIAOHYU,female
A59H9BL8L9Y4Z,7,109,4.6880733944954125,65.20183486238533,-0.009174311926605505,0.6203090507726269,3,A59H9BL8L9Y4Z,male
AVSM76EX7ATBD,5,119,3.5546218487394956,97.80672268907563,-0.37815126050420167,0.7877358490566038,15,AVSM76EX7ATBD,female
AGNOPNCN6FHB6,8,288,3.2430555555555554,130.4375,-0.71875,0.2503113325031133,10,AGNOPNCN6FHB6,female
A2IFBSBKETFJZK,3,125,4.496,85.928,0.064,0.8118811881188119,4,A2IFBSBKETFJZK,NA
ARQ2XFC226RXY,1,116,4.698275862068965,83.66379310344827,-0.008620689655172414,0.7951807228915663,1,ARQ2XFC226RXY,female
AFFFKYHS1HICH,3,102,4.7254901960784315,86.56862745098039,0.20588235294117646,0.8783783783783784,11,AFFFKYHS1HICH,NA
A29INV0QELXVKR,4,115,4.6521739130434785,44.59130434782609,0.09565217391304348,0.7047619047619048,15,A29INV0QELXVKR,NA
A1D4OWGUSWO2JA,4,108,4.231481481481482,55.51851851851852,-0.21296296296296297,0.7598425196850394,15,A1D4OWGUSWO2JA,female
A26G0N35MVW9RG,4,116,3.8793103448275863,42.672413793103445,-0.3793103448275862,0.3652694610778443,10,A26G0N35MVW9RG,NA
AMSSG5FPT8XMU,11,234,4.017094017094017,103.69658119658119,-0.1623931623931624,0.6971401781528364,18,AMSSG5FPT8XMU,NA
A15H8H0ZE3D28D,6,172,3.9011627906976742,25.622093023255815,-0.32558139534883723,0.61875,18,A15H8H0ZE3D28D,female
AD3XTS3J8P8SV,6,220,4.454545454545454,91.36363636363636,-0.031818181818181815,0.8871681415929203,6,AD3XTS3J8P8SV,male
AH32BK6OVLY93,13,231,4.233766233766234,95.88744588744589,-0.15151515151515152,0.823728813559322,20,AH32BK6OVLY93,NA
A1KRHPVG6LHVV3,7,121,4.107438016528926,41.14876033057851,-0.2396694214876033,0.49162011173184356,17,A1KRHPVG6LHVV3,NA
AMMNGUJK4HQJ5,3,370,4.675675675675675,29.594594594594593,0.1945945945945946,0.723404255319149,17,AMMNGUJK4HQJ5,female
A33APU1T1NHGG8,3,233,4.03862660944206,341.82832618025753,-0.13304721030042918,0.8657718120805369,1,A33APU1T1NHGG8,NA
A3BRSTTSIVF4ZM,7,171,3.5497076023391814,117.44444444444444,-0.3742690058479532,0.7374631268436578,17,A3BRSTTSIVF4ZM,NA
A4RTZRRYTXOB2,2,115,4.539130434782609,39.61739130434783,-0.11304347826086956,0.8,3,A4RTZRRYTXOB2,male
A103U0Q3IKSXHE,15,183,4.147540983606557,273.3606557377049,-0.03825136612021858,0.8583868010999084,5,A103U0Q3IKSXHE,male
A174SIK4VS2R86,13,155,3.793548387096774,195.36774193548388,-0.15483870967741936,0.8203971119133574,13,A174SIK4VS2R86,male
A2VDG6UXZI3ZN6,9,132,4.5227272727272725,55.27272727272727,0.20454545454545456,0.8536585365853658,16,A2VDG6UXZI3ZN6,NA
A2LFTGQWN9R6TU,4,111,4.81981981981982,40.47747747747748,0.08108108108108109,0.8311688311688312,2,A2LFTGQWN9R6TU,NA
A1GKZX6RMO8QO6,7,143,4.356643356643357,105.23776223776224,-0.15384615384615385,0.8368421052631579,17,A1GKZX6RMO8QO6,female
A2294LS59GC5K7,8,140,4.121428571428571,125.88571428571429,-0.16428571428571428,0.8852672750977836,17,A2294LS59GC5K7,male
AOKQZVWCLONRH,15,462,3.9761904761904763,181.22943722943722,-0.1277056277056277,0.8709304565594298,18,AOKQZVWCLONRH,NA
AWRM7YO706L4L,4,112,4.241071428571429,100.16071428571429,-0.09821428571428571,0.8214285714285714,16,AWRM7YO706L4L,NA
A35N8F5V2PELR9,3,268,4.388059701492537,93.97014925373135,-0.018656716417910446,0.8485576923076923,21,A35N8F5V2PELR9,male
AHXMDCU0N15TN,6,108,4.185185185185185,40.583333333333336,-0.28703703703703703,0.6724137931034483,12,AHXMDCU0N15TN,NA
AY0ZRIDRMPK65,3,274,4.649635036496351,57.262773722627735,0.01824817518248175,0.8459119496855346,2,AY0ZRIDRMPK65,male
A2LTYEYGKBYXRR,2,259,4.764478764478764,129.09266409266408,0.10810810810810811,0.9255455712451861,12,A2LTYEYGKBYXRR,male
APKSLFFG76UZU,3,133,4.661654135338346,30.23308270676692,0.03759398496240601,0.5517241379310345,14,APKSLFFG76UZU,female
A383HZH9F6P348,7,112,1.0714285714285714,96.19642857142857,-2.5625,0.09653401797175866,11,A383HZH9F6P348,male
A2QQKFZ9YZFLV6,9,159,4.415094339622642,29.31446540880503,0.018867924528301886,0.6223776223776224,5,A2QQKFZ9YZFLV6,NA
A3QZ2YO17AF3GW,5,110,4.554545454545455,62.61818181818182,0.0,0.7021276595744681,7,A3QZ2YO17AF3GW,NA
A12ANFNOSMW5VD,11,331,3.8851963746223563,125.0,-0.1419939577039275,0.8282393456736978,18,A12ANFNOSMW5VD,NA
A1AV32Q6I8M1LX,9,116,3.3793103448275863,267.42241379310343,-0.31896551724137934,0.8447488584474886,2,A1AV32Q6I8M1LX,NA
A2RVCWNSKD2EKI,3,154,4.87012987012987,16.214285714285715,0.23376623376623376,0.3333333333333333,14,A2RVCWNSKD2EKI,NA
A2JY32ZB1MWNWK,4,165,3.8727272727272726,68.13333333333334,-0.3090909090909091,0.8444444444444444,1,A2JY32ZB1MWNWK,NA
A30FGMTDUBXW1O,3,125,4.568,59.776,-0.056,0.8823529411764706,1,A30FGMTDUBXW1O,male
A2XXKIOQ03KXVI,3,113,4.407079646017699,78.09734513274336,-0.035398230088495575,0.8494623655913979,14,A2XXKIOQ03KXVI,NA
A32B9PGURM9TKP,2,115,4.191304347826087,62.356521739130436,-0.017391304347826087,0.8470588235294118,1,A32B9PGURM9TKP,NA
A1VJ7HYM1EC94M,12,416,4.4110576923076925,277.46153846153845,0.07451923076923077,0.8820447465307278,13,A1VJ7HYM1EC94M,NA
A2GKVV5JF994WU,3,155,4.548387096774194,83.93548387096774,0.012903225806451613,0.8278688524590164,5,A2GKVV5JF994WU,NA
AG1OL1K3SFURN,8,156,3.0128205128205128,107.96153846153847,-0.6666666666666666,0.8189357290946786,20,AG1OL1K3SFURN,NA
A19QW89NCQ3W15,5,121,4.090909090909091,56.85950413223141,-0.3884297520661157,0.7844827586206896,6,A19QW89NCQ3W15,NA
A3Q2HW41XACQAA,7,118,4.677966101694915,92.1864406779661,0.0847457627118644,0.9061696658097687,15,A3Q2HW41XACQAA,NA
A3FW06OAUGJ884,4,561,4.50445632798574,199.729055258467,-0.0035650623885918,0.8747553816046967,7,A3FW06OAUGJ884,male
A30UFXOF0GS9NM,6,112,3.0267857142857144,510.4732142857143,-0.6785714285714286,0.8648648648648649,14,A30UFXOF0GS9NM,male
A2VGS3XZMQQQLU,3,109,4.284403669724771,34.41284403669725,-0.05504587155963303,0.7343550446998723,15,A2VGS3XZMQQQLU,NA
A2P7BMC1AT8E3E,6,103,4.145631067961165,45.41747572815534,-0.14563106796116504,0.6213592233009708,16,A2P7BMC1AT8E3E,male
A2C8S6EB6MKYAX,3,719,4.159944367176634,146.72461752433935,-0.1349095966620306,0.8162911611785095,2,A2C8S6EB6MKYAX,female
ARJTCVHAEA6X6,1,118,4.533898305084746,78.98305084745763,0.0847457627118644,0.7289719626168224,12,ARJTCVHAEA6X6,female
A245BV5UZOOMXE,7,164,4.463414634146342,564.0731707317074,0.024390243902439025,0.837772397094431,2,A245BV5UZOOMXE,NA
A34M2BSL7CXEHT,13,249,4.554216867469879,138.48192771084337,0.024096385542168676,0.870398773006135,5,A34M2BSL7CXEHT,NA
A2ZX7WLWYETI0T,3,135,4.014814814814815,32.54814814814815,0.0,0.5970149253731343,16,A2ZX7WLWYETI0T,male
A3U4GW06XNSI2Q,9,200,4.155,67.76,-0.055,0.8617363344051447,15,A3U4GW06XNSI2Q,NA
AXH6PFYIFGIXG,4,200,4.375,148.05,0.0,0.8535262206148282,1,AXH6PFYIFGIXG,NA
A48IIPXCUT1QS,5,122,4.622950819672131,41.467213114754095,0.13934426229508196,0.8446601941747572,15,A48IIPXCUT1QS,female
A1NLWXTRON9H0P,3,515,4.842718446601942,121.08932038834952,0.09902912621359224,0.9103448275862069,14,A1NLWXTRON9H0P,male
A19ELFMMKB83HC,7,365,4.271232876712329,55.16712328767123,-0.15616438356164383,0.39590443686006827,15,A19ELFMMKB83HC,NA
A1OP4JV3DLZRBZ,8,402,4.08955223880597,187.80597014925374,-0.24378109452736318,0.8456751711263223,8,A1OP4JV3DLZRBZ,female
A1UOTG037037XY,3,559,3.8193202146690517,88.21466905187836,-0.23076923076923078,0.35669456066945604,16,A1UOTG037037XY,female
AAOV9PVG1XA50,7,353,3.8470254957507084,103.44759206798867,-0.042492917847025496,0.9205607476635514,4,AAOV9PVG1XA50,male
A2Z1R98M2XOCEJ,10,156,4.358974358974359,211.65384615384616,0.07051282051282051,0.9097859327217125,15,A2Z1R98M2XOCEJ,male
AOV466ZETV731,4,282,4.882978723404255,246.3758865248227,0.16666666666666666,0.8687872763419483,2,AOV466ZETV731,NA
A2YJ1LE44M0QK1,8,119,4.226890756302521,63.0,-0.09243697478991597,0.8740157480314961,16,A2YJ1LE44M0QK1,female
A1ENZK86F1VE8P,9,117,4.752136752136752,53.717948717948715,0.02564102564102564,0.8647798742138365,15,A1ENZK86F1VE8P,female
A1VSTIE4LDB43M,1,131,4.67175572519084,34.76335877862596,0.061068702290076333,0.9705882352941176,19,A1VSTIE4LDB43M,NA
A16IM9MYTHCKYQ,12,344,4.340116279069767,212.59302325581396,-0.03197674418604651,0.9450838539953963,17,A16IM9MYTHCKYQ,NA
A31J374YOS01NC,4,132,4.537878787878788,57.083333333333336,0.07575757575757576,0.8311688311688312,15,A31J374YOS01NC,NA
A2KTBM4HVLZVG9,2,128,3.78125,118.7421875,-0.25,0.868421052631579,5,A2KTBM4HVLZVG9,female
A10MVE2MEOU6XT,8,140,4.614285714285714,73.46428571428571,0.1357142857142857,0.8805555555555555,14,A10MVE2MEOU6XT,female
AH6PZ1V9UWUJA,2,136,3.448529411764706,42.89705882352941,-0.35294117647058826,0.7567567567567568,4,AH6PZ1V9UWUJA,female
AEU7TW6A40FYC,3,149,3.8322147651006713,48.22147651006711,-0.20134228187919462,0.7029972752043597,2,AEU7TW6A40FYC,female
AVZVZ4D6423I6,4,202,4.267326732673268,28.84158415841584,-0.06930693069306931,0.5575757575757576,17,AVZVZ4D6423I6,female
A8CT2FDCZI2BT,6,125,4.76,34.584,0.32,0.7441860465116279,20,A8CT2FDCZI2BT,female
A36T0MYKF1TTUR,6,110,3.672727272727273,79.3,-0.45454545454545453,0.7402597402597403,16,A36T0MYKF1TTUR,male
A3ACHEQU9BH3C0,5,285,4.63859649122807,307.40701754385964,0.10877192982456141,0.802439024390244,4,A3ACHEQU9BH3C0,female
A1BD7BPNAPQV6L,4,123,4.894308943089431,145.09756097560975,0.11382113821138211,0.8686679174484052,1,A1BD7BPNAPQV6L,female
A1DT955GCOQ8C0,9,165,4.278787878787878,177.84242424242424,-0.08484848484848485,0.7462962962962963,11,A1DT955GCOQ8C0,NA
A3KLGF74NCV3P1,4,355,4.366197183098592,170.19718309859155,-0.059154929577464786,0.8388625592417062,4,A3KLGF74NCV3P1,NA
A8K5I4MF6QCGJ,4,253,4.826086956521739,34.06324110671937,0.18972332015810275,0.9289940828402367,19,A8K5I4MF6QCGJ,NA
A1BS8YM712C0VJ,3,145,4.413793103448276,561.4137931034483,-0.12413793103448276,0.7268188302425107,4,A1BS8YM712C0VJ,male
A7GT0WQKKDP0V,7,286,4.472027972027972,144.32867132867133,0.045454545454545456,0.8918230252490155,4,A7GT0WQKKDP0V,female
A1G76710K1HON,3,132,3.6136363636363638,27.068181818181817,-0.2878787878787879,0.5079365079365079,18,A1G76710K1HON,female
A3686WI3FRRGU0,3,123,4.040650406504065,323.1788617886179,-0.22764227642276422,0.8727272727272727,4,A3686WI3FRRGU0,male
ADWUJZ8865J2A,6,271,3.992619926199262,94.37269372693727,-0.2878228782287823,0.867047308319739,19,ADWUJZ8865J2A,NA
AIAIA2L0HC35S,3,140,3.7285714285714286,66.17857142857143,-0.40714285714285714,0.5819209039548022,11,AIAIA2L0HC35S,female
A2OKRGHIYTBQ6P,10,304,4.467105263157895,171.39802631578948,0.019736842105263157,0.9347258485639687,18,A2OKRGHIYTBQ6P,male
A3KXRZCN90F9BB,7,127,4.0236220472440944,124.10236220472441,-0.10236220472440945,0.5653710247349824,6,A3KXRZCN90F9BB,male
A2L2BHOKM9VTR1,7,462,3.738095238095238,151.53679653679654,-0.43506493506493504,0.5985970381917382,10,A2L2BHOKM9VTR1,female
A3ITNZJ32UG7Q7,9,107,4.327102803738318,92.86915887850468,-0.06542056074766354,0.8171683389074693,10,A3ITNZJ32UG7Q7,female
AHJROGTYWMWBU,4,112,4.178571428571429,55.82142857142857,-0.0625,0.8103448275862069,16,AHJROGTYWMWBU,male
A2F7OT4LYELENO,7,280,4.010714285714286,146.07857142857142,-0.12142857142857143,0.7441574415744158,15,A2F7OT4LYELENO,female
A11F60W72FUBH8,9,161,4.540372670807454,38.33540372670807,0.18633540372670807,0.8650051921079959,19,A11F60W72FUBH8,male
A23M3HDG0IWHWB,4,138,4.5,127.8840579710145,0.0,0.8225806451612904,3,A23M3HDG0IWHWB,female
A6QMY5WPTVAT1,9,107,4.5233644859813085,475.0373831775701,-0.028037383177570093,0.8625,9,A6QMY5WPTVAT1,male
A391VD6RX43067,14,106,3.169811320754717,200.77358490566039,-0.839622641509434,0.6341072858286629,5,A391VD6RX43067,NA
A2BX29VHKWPMKY,3,217,4.377880184331797,37.10138248847926,0.07373271889400922,0.6918238993710691,14,A2BX29VHKWPMKY,female
A2KUU2QE4Z6BUU,11,138,4.268115942028985,191.13768115942028,0.007246376811594203,0.918212478920742,15,A2KUU2QE4Z6BUU,NA
A335713MZIGYB1,4,145,3.731034482758621,77.62758620689655,-0.45517241379310347,0.8571428571428571,17,A335713MZIGYB1,NA
A9N6GOUGN8KBT,8,109,4.018348623853211,281.6788990825688,-0.24770642201834864,0.796086508753862,6,A9N6GOUGN8KBT,female
AN8KKBNVV5IKH,5,118,3.389830508474576,125.05084745762711,-0.4745762711864407,0.8,14,AN8KKBNVV5IKH,female
A155XMIH9BKUX2,2,107,4.5607476635514015,107.75700934579439,0.0,0.65625,2,A155XMIH9BKUX2,NA
A13OUS97G7238Q,7,131,4.267175572519084,57.213740458015266,-0.11450381679389313,0.8795811518324608,16,A13OUS97G7238Q,NA
A27SEH7FJJIKIC,4,113,4.451327433628318,100.33628318584071,-0.07079646017699115,0.9166666666666666,14,A27SEH7FJJIKIC,NA
A2LQS1DTWEX51N,3,122,3.418032786885246,91.54918032786885,-0.4180327868852459,0.7352941176470589,3,A2LQS1DTWEX51N,NA
A33GRVBPCGRH0Q,2,121,4.677685950413223,25.917355371900825,-0.049586776859504134,0.7205882352941176,17,A33GRVBPCGRH0Q,NA
A3EI4K5U61UZ7,10,309,4.100323624595469,56.04854368932039,-0.12297734627831715,0.7123456790123457,17,A3EI4K5U61UZ7,NA
A2UNAPH5IGWQ8K,2,116,4.344827586206897,133.06034482758622,0.14655172413793102,0.85,1,A2UNAPH5IGWQ8K,NA
ARHOZP9Y49IH4,15,268,4.3059701492537314,97.39925373134328,0.06343283582089553,0.686429512516469,4,ARHOZP9Y49IH4,male
A1I0MKOZ67K9Q8,2,131,4.5038167938931295,113.87022900763358,0.015267175572519083,0.9039145907473309,12,A1I0MKOZ67K9Q8,NA
A352ZABOHUPXX6,9,119,3.899159663865546,50.436974789915965,-0.23529411764705882,0.757396449704142,13,A352ZABOHUPXX6,female
AEK09E3JJR04Z,5,336,4.244047619047619,168.45238095238096,-0.005952380952380952,0.9138321995464853,7,AEK09E3JJR04Z,female
A3MTULATO06OS5,4,228,4.407894736842105,331.67105263157896,-0.04824561403508772,0.842170160295931,5,A3MTULATO06OS5,female
A1JJGY80GQ4H6,4,159,4.352201257861635,40.893081761006286,-0.03773584905660377,0.6475409836065574,20,A1JJGY80GQ4H6,male
A2CPWZ4KCQHN6M,4,192,4.1875,24.807291666666668,-0.08854166666666667,0.6724137931034483,19,A2CPWZ4KCQHN6M,male
A392BGTO28EN6V,10,126,3.6507936507936507,209.8095238095238,-0.24603174603174602,0.8467677573822825,15,A392BGTO28EN6V,NA
AW1FQRY25NXVS,10,404,4.180693069306931,155.78960396039605,-0.1782178217821782,0.7815198618307426,15,AW1FQRY25NXVS,female
AVYEYDC974DMD,11,111,3.90990990990991,63.83783783783784,-0.26126126126126126,0.689873417721519,12,AVYEYDC974DMD,NA
A2M6Q0M563E6V6,15,254,4.0984251968503935,122.46850393700787,-0.0984251968503937,0.7770734284204965,14,A2M6Q0M563E6V6,NA
A31XW1RTQ4ZG9W,6,676,3.915680473372781,75.72041420118343,-0.23520710059171598,0.6162299239222316,20,A31XW1RTQ4ZG9W,NA
A1D3TRCWFHN73F,4,411,3.8369829683698295,68.55717761557177,0.0705596107055961,0.8240469208211144,3,A1D3TRCWFHN73F,NA
A1KLTY3ATHGYC0,4,210,4.304761904761905,113.91428571428571,0.01904761904761905,0.6666666666666666,4,A1KLTY3ATHGYC0,NA
A369V3HND0XL6K,6,222,4.5,215.96396396396398,0.018018018018018018,0.888235294117647,2,A369V3HND0XL6K,NA
A1BPOYZDY1KYQA,13,110,4.763636363636364,32.445454545454545,0.1,0.6559139784946236,13,A1BPOYZDY1KYQA,male
A1E3RTMBHQ2RJE,6,122,3.0163934426229506,50.83606557377049,-0.8524590163934426,0.4930232558139535,15,A1E3RTMBHQ2RJE,NA
APRNYF8W2PTGQ,15,108,4.064814814814815,115.91666666666667,-0.07407407407407407,0.8682864450127877,9,APRNYF8W2PTGQ,male
A2M66S05KKNSWC,7,139,4.23021582733813,247.80575539568346,-0.1079136690647482,0.8099602810876871,9,A2M66S05KKNSWC,female
AWMBV8N9C1OY3,3,190,4.536842105263158,31.01578947368421,0.16842105263157894,0.6738197424892703,20,AWMBV8N9C1OY3,NA
A3303E9HC6IYMS,12,132,3.8333333333333335,139.62121212121212,-0.3712121212121212,0.8502495840266223,15,A3303E9HC6IYMS,NA
A2BUQ240COLAOP,9,133,4.2781954887218046,86.55639097744361,-0.08270676691729323,0.8518518518518519,17,A2BUQ240COLAOP,male
A2O28GXZHU7P3C,8,135,4.4,48.62222222222222,-0.1259259259259259,0.7770034843205574,16,A2O28GXZHU7P3C,NA
A30HI0OTZGT2K9,3,231,3.367965367965368,59.43722943722944,-0.4805194805194805,0.7329842931937173,1,A30HI0OTZGT2K9,male
A14DMUTHSR8RVE,11,207,4.458937198067633,53.04347826086956,-0.057971014492753624,0.815,12,A14DMUTHSR8RVE,NA
A2ZGEV4CTSCTIZ,2,114,3.8771929824561404,183.40350877192984,-0.2719298245614035,0.8897058823529411,16,A2ZGEV4CTSCTIZ,NA
A288T6T07D7C7B,3,115,3.878260869565217,69.92173913043479,-0.20869565217391303,0.7424242424242424,2,A288T6T07D7C7B,NA
A11FW5TMTDTQO4,6,153,4.026143790849673,54.95424836601307,-0.2549019607843137,0.8502673796791443,14,A11FW5TMTDTQO4,male
AKZLIIH3AP4RU,13,240,4.445833333333334,307.2083333333333,-0.1,0.8753623188405797,6,AKZLIIH3AP4RU,NA
A17IS2KTMUBJ52,8,226,4.154867256637168,60.49557522123894,-0.13274336283185842,0.8507462686567164,16,A17IS2KTMUBJ52,NA
A3HLAMP842AMWI,8,105,4.076190476190476,105.31428571428572,-0.2857142857142857,0.9478435305917753,18,A3HLAMP842AMWI,NA
A1T5GBOO56ZKNM,4,194,3.8762886597938144,47.78865979381443,-0.13402061855670103,0.8070866141732284,11,A1T5GBOO56ZKNM,NA
A1MU2D1JD8AA71,9,113,4.646017699115045,64.16814159292035,-0.02654867256637168,0.9166666666666666,2,A1MU2D1JD8AA71,NA
A39I9BNI1FJCME,4,102,4.833333333333333,42.19607843137255,0.3627450980392157,0.875,4,A39I9BNI1FJCME,NA
AWME8X11GSDM,2,144,4.277777777777778,77.72222222222223,-0.1527777777777778,0.3939393939393939,5,AWME8X11GSDM,NA
A21BV7SEL1ST1Y,1,115,4.504347826086956,33.97391304347826,0.017391304347826087,0.8301886792452831,13,A21BV7SEL1ST1Y,female
ANX9N5GW7UDAB,3,112,3.5089285714285716,327.75,-0.48214285714285715,0.7032258064516129,7,ANX9N5GW7UDAB,NA
A2800DZRKFY5JZ,4,107,4.5327102803738315,25.373831775700936,0.1308411214953271,0.5245901639344263,10,A2800DZRKFY5JZ,male
A3H2ZDQFVNMCIZ,10,115,3.7130434782608694,96.1304347826087,-0.3217391304347826,0.7586206896551724,8,A3H2ZDQFVNMCIZ,male
A3JDWDBTF3ESDN,3,172,4.5523255813953485,95.8953488372093,0.0755813953488372,0.8238993710691824,1,A3JDWDBTF3ESDN,female
A1NRMLRE2QKZ08,7,168,4.053571428571429,50.351190476190474,-0.1130952380952381,0.7517241379310344,20,A1NRMLRE2QKZ08,male
A3VB95TK5API9C,2,154,4.779220779220779,48.46103896103896,0.01948051948051948,0.5,6,A3VB95TK5API9C,female
A13WA7OFJRQMOY,13,248,4.681451612903226,194.41935483870967,0.15725806451612903,0.27782357790601814,5,A13WA7OFJRQMOY,female
A2UN5UY8Q6YMOF,10,215,3.5069767441860464,111.51627906976744,-0.3953488372093023,0.6320795503674881,10,A2UN5UY8Q6YMOF,NA
A252UVOWRR2KPW,4,173,3.8728323699421967,36.34104046242775,-0.13872832369942195,0.9117647058823529,8,A252UVOWRR2KPW,male
A20ZLUR9AY29DV,11,153,3.934640522875817,114.41830065359477,-0.24183006535947713,0.7265625,8,A20ZLUR9AY29DV,male
